"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"218805_at","GTPase, IMAP family member 5","GIMAP5","55340","Homo sapiens GTPase, IMAP family member 5 (GIMAP5), mRNA","313760632","NM_018384","7q36.1","Chromosome 7, NC_000007.13 (150434436..150440737)","GTP binding","T cell differentiation///T cell homeostasis///myeloid dendritic cell differentiation///negative regulation of T cell activation///negative regulation of apoptotic process///negative regulation of interferon-gamma production///negative regulation of lipid catabolic process///negative regulation of nitric oxide biosynthetic process///positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation///positive regulation of calcium ion transport into cytosol///positive regulation of gamma-delta T cell differentiation///positive regulation of humoral immune response mediated by circulating immunoglobulin///positive regulation of membrane potential///positive regulation of natural killer cell cytokine production///positive regulation of natural killer cell mediated cytotoxicity///regulation of mitochondrial membrane permeability///temperature homeostasis","integral to membrane///lysosome///mitochondrial outer membrane","GO:0005525","GO:0030217///GO:0043029///GO:0043011///GO:0050868///GO:0043066///GO:0032689///GO:0050995///GO:0045019///GO:0032831///GO:0010524///GO:0045588///GO:0002925///GO:0045838///GO:0002729///GO:0045954///GO:0046902///GO:0001659","GO:0016021///GO:0005764///GO:0005741",-1390.9962962963,1526.78529411765,-4.97082560181478,2.02403349194132e-05,0.0190764506385995,-4.51727312697606
"221249_s_at","family with sequence similarity 117, member A","FAM117A","81558","Homo sapiens family with sequence similarity 117, member A (FAM117A), mRNA","215422359","NM_030802","17q21.33","Chromosome 17, NC_000017.10 (47787687..47841518, complement)","","","","","","",-490.205291005291,599.176470588235,-4.96572221108076,2.05463723612794e-05,0.0190764506385995,-4.51737146253206
"208248_x_at","amyloid beta (A4) precursor-like protein 2","APLP2","334","Homo sapiens amyloid beta (A4) precursor-like protein 2 (APLP2), transcript variant 1, mRNA","214010177","NM_001642","11q24","Chromosome 11, NC_000011.9 (129939716..130014706)","DNA binding///heparin binding///identical protein binding///protein binding///serine-type endopeptidase inhibitor activity///transition metal ion binding","G-protein coupled receptor signaling pathway///cellular copper ion homeostasis///cholesterol metabolic process///embryo development///extracellular matrix organization///forebrain development///locomotory behavior///mating behavior///midbrain development///neuromuscular process controlling balance///regulation of epidermal growth factor-activated receptor activity///regulation of protein binding///suckling behavior","integral to membrane///nucleus///plasma membrane","GO:0003677///GO:0008201///GO:0042802///GO:0005515///GO:0004867///GO:0046914","GO:0007186///GO:0006878///GO:0008203///GO:0009790///GO:0030198///GO:0030900///GO:0007626///GO:0007617///GO:0030901///GO:0050885///GO:0007176///GO:0043393///GO:0001967","GO:0016021///GO:0005634///GO:0005886",4977.45714285714,14677.2294117647,4.94266159979473,2.1987654543179e-05,0.0195980362474263,-4.51781670098993
"220132_s_at","C-type lectin domain family 2, member D","CLEC2D","29121","Homo sapiens C-type lectin domain family 2, member D (CLEC2D), transcript variant 1, mRNA","393250342","NM_013269","12p13","Chromosome 12, NC_000012.11 (9822304..9852151)","carbohydrate binding///transmembrane signaling receptor activity","cell surface receptor signaling pathway","cell surface///endoplasmic reticulum///integral to plasma membrane///membrane","GO:0030246///GO:0004888","GO:0007166","GO:0009986///GO:0005783///GO:0005887///GO:0016020",-230.707407407407,161.291176470588,-4.85805565849556,2.81904961126167e-05,0.023564506082076,-4.51946260747007
"219566_at","pleckstrin homology domain containing, family F (with FYVE domain) member 1","PLEKHF1","79156","Homo sapiens pleckstrin homology domain containing, family F (with FYVE domain) member 1 (PLEKHF1), mRNA","153791376","NM_024310","19q12","Chromosome 19, NC_000019.9 (30156327..30166384)","metal ion binding///phosphatidylinositol-3-phosphate binding///phosphatidylinositol-4-phosphate binding///phosphatidylinositol-5-phosphate binding","apoptotic process///endosome organization///induction of apoptosis///positive regulation of autophagy///protein localization to plasma membrane///vesicle organization","cytoplasm///colocalizes_with endosome///endosome membrane///lysosomal membrane///lysosome///NOT nucleolus///nucleus///perinuclear region of cytoplasm","GO:0046872///GO:0032266///GO:0070273///GO:0010314","GO:0006915///GO:0007032///GO:0006917///GO:0010508///GO:0072659///GO:0016050","GO:0005737///colocalizes_with GO:0005768///GO:0010008///GO:0005765///GO:0005764///NOT GO:0005730///GO:0005634///GO:0048471",-214.278306878307,108.323529411765,-4.85370449001518,2.85527830281403e-05,0.023564506082076,-4.51954777613898
"210038_at","protein kinase C, theta","PRKCQ","5588","","","","10p15","Chromosome 10, NC_000010.10 (6469105..6622254, complement)","ATP binding///identical protein binding///metal ion binding///protein binding///protein kinase C activity///protein serine/threonine kinase activity///protein serine/threonine kinase activity///ubiquitin-protein ligase activity","Fc-epsilon receptor signaling pathway///T cell receptor signaling pathway///apoptotic process///axon guidance///blood coagulation///cellular component disassembly involved in execution phase of apoptosis///inflammatory response///innate immune response///intracellular signal transduction///membrane protein ectodomain proteolysis///negative regulation of T cell apoptotic process///negative regulation of insulin receptor signaling pathway///phototransduction, visible light///platelet activation///positive regulation of NF-kappaB transcription factor activity///positive regulation of T cell activation///positive regulation of T cell proliferation///positive regulation of T-helper 17 type immune response///positive regulation of T-helper 2 cell activation///positive regulation of interleukin-17 production///positive regulation of interleukin-2 biosynthetic process///positive regulation of interleukin-4 production///protein phosphorylation///protein ubiquitination///regulation of cell growth///regulation of platelet aggregation///regulation of rhodopsin mediated signaling pathway///regulation of transcription, DNA-dependent///rhodopsin mediated signaling pathway","cytosol///immunological synapse///intracellular///plasma membrane","GO:0005524///GO:0042802///GO:0046872///GO:0005515///GO:0004697///GO:0004674///GO:0004674///GO:0004842","GO:0038095///GO:0050852///GO:0006915///GO:0007411///GO:0007596///GO:0006921///GO:0006954///GO:0045087///GO:0035556///GO:0006509///GO:0070233///GO:0046627///GO:0007603///GO:0030168///GO:0051092///GO:0050870///GO:0042102///GO:2000318///GO:2000570///GO:0032740///GO:0045086///GO:0032753///GO:0006468///GO:0016567///GO:0001558///GO:0090330///GO:0022400///GO:0006355///GO:0016056","GO:0005829///GO:0001772///GO:0005622///GO:0005886",-685.450793650794,605,-4.82803015083047,3.07865725323903e-05,0.0245006141335447,-4.52005134861486
"206828_at","TXK tyrosine kinase","TXK","7294","Homo sapiens TXK tyrosine kinase (TXK), mRNA","148596973","NM_003328","4p12","Chromosome 4, NC_000004.11 (48068410..48136273, complement)","ATP binding///RNA polymerase II regulatory region DNA binding///non-membrane spanning protein tyrosine kinase activity","NK T cell differentiation///T cell receptor signaling pathway///activation of phospholipase C activity///adaptive immune response///cytokine production///interferon-gamma production///interleukin-4 production///positive regulation of interferon-gamma production///positive regulation of interferon-gamma-mediated signaling pathway///protein autophosphorylation///protein phosphorylation///regulation of transcription from RNA polymerase II promoter///transcription, DNA-dependent","cytoplasm///nucleus///plasma membrane","GO:0005524///GO:0001012///GO:0004715","GO:0001865///GO:0050852///GO:0007202///GO:0002250///GO:0001816///GO:0032609///GO:0032633///GO:0032729///GO:0060335///GO:0046777///GO:0006468///GO:0006357///GO:0006351","GO:0005737///GO:0005634///GO:0005886",-248.939153439153,227.955882352941,-4.80161171431323,3.32662464482881e-05,0.0248439414423262,-4.52057134425308
"215967_s_at","lymphocyte antigen 9","LY9","4063","AL582804 Homo sapiens B CELLS (RAMOS CELL LINE) COT 25-NORMALIZED Homo sapiens cDNA clone CS0DL011YC18 3-PRIME, mRNA sequence","46261253","AL582804","1q23.3","Chromosome 1, NC_000001.10 (160765864..160798045)","molecular_function///receptor activity","cell adhesion///immunoglobulin mediated immune response","integral to membrane","GO:0003674///GO:0004872","GO:0007155///GO:0016064","GO:0016021",-104.898941798942,59.8264705882353,-4.79319820189586,3.40968185140652e-05,0.0248439414423262,-4.52073733512531
"201438_at","collagen, type VI, alpha 3","COL6A3","1293","Homo sapiens collagen, type VI, alpha 3 (COL6A3), transcript variant 1, mRNA","190343014","NM_004369","2q37","Chromosome 2, NC_000002.11 (238232655..238322850, complement)","serine-type endopeptidase inhibitor activity","axon guidance///cell adhesion///collagen catabolic process///extracellular matrix disassembly///extracellular matrix organization///muscle organ development","collagen type VI///endoplasmic reticulum lumen///extracellular matrix///colocalizes_with extracellular matrix///colocalizes_with extracellular matrix///extracellular region///extracellular space///sarcolemma","GO:0004867","GO:0007411///GO:0007155///GO:0030574///GO:0022617///GO:0030198///GO:0007517","GO:0005589///GO:0005788///GO:0031012///colocalizes_with GO:0031012///colocalizes_with GO:0031012///GO:0005576///GO:0005615///GO:0042383",-252.353968253968,207.544117647059,-4.78290764633251,3.51407112324309e-05,0.0248439414423262,-4.52094061155753
"221601_s_at","Fas apoptotic inhibitory molecule 3","FAIM3","9214","oy72g09.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:1671424 3-, mRNA sequence","3422649","AI084226","1q32.1","Chromosome 1, NC_000001.10 (207076630..207095378, complement)","","cellular defense response///negative regulation of apoptotic process","extracellular region///integral to membrane","","GO:0006968///GO:0043066","GO:0005576///GO:0016021",-1233.72010582011,726.538235294118,-4.77773165333534,3.56776971751756e-05,0.0248439414423262,-4.52104296158899
"209138_x_at","immunoglobulin lambda locus","IGL","3535","Human (hybridoma H210) anti-hepatitis A immunoglobulin lambda chain variable region, constant region, complementarity-determining regions mRNA, complete cds","185363","M87790","22q11.2","Chromosome 22, NC_000022.10 (22380474..23265085)","","","","","","",-859.438624338625,401.061764705882,-4.75474609938865,3.81623804944504e-05,0.0253906609112988,-4.52149832408738
"212646_at","raftlin, lipid raft linker 1","RFTN1","23180","Homo sapiens KIAA0084 mRNA, partial cds","577298","D42043","3p24.3","Chromosome 3, NC_000003.11 (16357352..16555222, complement)","","","membrane raft///plasma membrane","","","GO:0045121///GO:0005886",-826.101587301587,1390.53529411765,-4.74544619403375,3.92157719161223e-05,0.0253906609112988,-4.52168295387831
"214677_x_at","immunoglobulin lambda light chain-like///immunoglobulin lambda variable 1-44","CYAT1///IGLV1-44","100290481///28823","Human rearranged immunoglobulin lambda light chain mRNA","33723","X57812","22q11.2","Chromosome 22///Chromosome 22, NC_000022.10 (22735249..22735716)","","","","","","",-888.784126984127,238.729411764706,-4.73969812234461,3.98812158100552e-05,0.0253906609112988,-4.52179718181527
"211208_s_at","calcium/calmodulin-dependent serine protein kinase (MAGUK family)","CASK","8573","Homo sapiens CASK mRNA for calcium/calmodulin-dependent serine protein kinase, complete cds","13359270","AB039327","Xp11.4","Chromosome X, NC_000023.10 (41374187..41782287, complement)","ATP binding///calmodulin binding///guanylate kinase activity///neurexin family protein binding///protein binding///protein serine/threonine kinase activity","calcium ion import///cell adhesion///extracellular matrix organization///negative regulation of cell-matrix adhesion///negative regulation of cellular response to growth factor stimulus///negative regulation of keratinocyte proliferation///negative regulation of wound healing///positive regulation of calcium ion import///positive regulation of transcription from RNA polymerase II promoter","actin cytoskeleton///colocalizes_with basement membrane///basolateral plasma membrane///cell-cell junction///cilium membrane///cytoplasm///cytosol///nuclear lamina///nuclear matrix///nucleolus///plasma membrane///presynaptic membrane","GO:0005524///GO:0005516///GO:0004385///GO:0042043///GO:0005515///GO:0004674","GO:0070509///GO:0007155///GO:0030198///GO:0001953///GO:0090288///GO:0010839///GO:0061045///GO:0090280///GO:0045944","GO:0015629///colocalizes_with GO:0005604///GO:0016323///GO:0005911///GO:0060170///GO:0005737///GO:0005829///GO:0005652///GO:0016363///GO:0005730///GO:0005886///GO:0042734",-240.3,741.573529411765,-4.71173327805819,4.32818194787399e-05,0.0267902439845767,-4.52235412786851
