"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_005502_at","ATP-binding cassette, sub-family A (ABC1), member 1","ABCA1","19","Homo sapiens ATP-binding cassette, sub-family A (ABC1), member 1 (ABCA1), mRNA","315013575","NM_005502","9q31.1","Chromosome 9, NC_000009.11 (107543283..107690527, complement)","ATP binding///ATPase activity///anion transmembrane transporter activity///apolipoprotein A-I binding///apolipoprotein A-I receptor activity///apolipoprotein binding///cholesterol binding///cholesterol transporter activity///phospholipid binding///phospholipid transporter activity///protein binding///small GTPase binding///syntaxin binding","G-protein coupled receptor signaling pathway///apolipoprotein A-I-mediated signaling pathway///cellular lipid metabolic process///cellular response to lipopolysaccharide///cellular response to retinoic acid///cholesterol efflux///cholesterol efflux///cholesterol homeostasis///cholesterol metabolic process///endosomal transport///high-density lipoprotein particle assembly///interleukin-1 beta secretion///intracellular cholesterol transport///lipoprotein metabolic process///lysosome organization///negative regulation of cholesterol storage///negative regulation of macrophage derived foam cell differentiation///peptide secretion///phagocytosis, engulfment///phospholipid efflux///phospholipid efflux///phospholipid homeostasis///phospholipid translocation///platelet dense granule organization///positive regulation of cAMP biosynthetic process///positive regulation of cholesterol efflux///protein lipidation///regulation of Cdc42 protein signal transduction///response to laminar fluid shear stress///response to low-density lipoprotein particle stimulus///reverse cholesterol transport///small molecule metabolic process","Golgi apparatus///endocytic vesicle///integral to plasma membrane///membrane raft///phagocytic vesicle///plasma membrane","GO:0005524///GO:0016887///GO:0008509///GO:0034186///GO:0034188///GO:0034185///GO:0015485///GO:0017127///GO:0005543///GO:0005548///GO:0005515///GO:0031267///GO:0019905","GO:0007186///GO:0038027///GO:0044255///GO:0071222///GO:0071300///GO:0033344///GO:0033344///GO:0042632///GO:0008203///GO:0016197///GO:0034380///GO:0050702///GO:0032367///GO:0042157///GO:0007040///GO:0010887///GO:0010745///GO:0002790///GO:0006911///GO:0033700///GO:0033700///GO:0055091///GO:0045332///GO:0060155///GO:0030819///GO:0010875///GO:0006497///GO:0032489///GO:0034616///GO:0055098///GO:0043691///GO:0044281","GO:0005794///GO:0030139///GO:0005887///GO:0045121///GO:0045335///GO:0005886",0.7876611256875,7.76273843928,3.30116904721287,0.00180184194353849,0.683986092935106,-1.30806237664011
"NM_006965_at","zinc finger protein 24","ZNF24","7572","Homo sapiens zinc finger protein 24 (ZNF24), mRNA","190610011","NM_006965","18q12","Chromosome 18, NC_000018.9 (32912178..32924426, complement)","DNA binding///protein binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///zinc ion binding","myelination///negative regulation of transcription, DNA-dependent///transcription, DNA-dependent","nucleus///nucleus///nucleus","GO:0003677///GO:0005515///GO:0043565///GO:0003700///GO:0008270","GO:0042552///GO:0045892///GO:0006351","GO:0005634///GO:0005634///GO:0005634",0.493820568003677,6.66408789718,3.29744045467079,0.00182148705160729,0.683986092935106,-1.31674268227577
"NM_006051_at","amyloid beta (A4) precursor protein-binding, family B, member 3","APBB3","10307","Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 3 (APBB3), transcript variant 4, mRNA","95147537","NM_006051","5q31","Chromosome 5, NC_000005.9 (139937853..139944189, complement)","","","actin cytoskeleton///cytoplasm","","","GO:0015629///GO:0005737",-0.234121411985295,2.3472660581,-3.28525672465954,0.00188710411957559,0.683986092935106,-1.3450671098054
"NM_133172_at","amyloid beta (A4) precursor protein-binding, family B, member 3","APBB3","10307","Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 3 (APBB3), transcript variant 3, mRNA","95147535","NM_133172","5q31","Chromosome 5, NC_000005.9 (139937853..139944189, complement)","","","actin cytoskeleton///cytoplasm","","","GO:0015629///GO:0005737",-0.234121411985295,2.3472660581,-3.28525672465954,0.00188710411957559,0.683986092935106,-1.3450671098054
"NM_133173_at","amyloid beta (A4) precursor protein-binding, family B, member 3","APBB3","10307","Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 3 (APBB3), transcript variant 2, mRNA","95147539","NM_133173","5q31","Chromosome 5, NC_000005.9 (139937853..139944189, complement)","","","actin cytoskeleton///cytoplasm","","","GO:0015629///GO:0005737",-0.234121411985295,2.3472660581,-3.28525672465954,0.00188710411957559,0.683986092935106,-1.3450671098054
"NM_133174_at","amyloid beta (A4) precursor protein-binding, family B, member 3","APBB3","10307","Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 3 (APBB3), transcript variant 1, mRNA","95147541","NM_133174","5q31","Chromosome 5, NC_000005.9 (139937853..139944189, complement)","","","actin cytoskeleton///cytoplasm","","","GO:0015629///GO:0005737",-0.234121411985295,2.3472660581,-3.28525672465954,0.00188710411957559,0.683986092935106,-1.3450671098054
"NM_001021_at","ribosomal protein S17","RPS17","6218","Homo sapiens ribosomal protein S17 (RPS17), mRNA","71772428","NM_001021","15q","Chromosome 15, NC_000015.9 (82821161..82824865, complement)","structural constituent of ribosome","RNA metabolic process///SRP-dependent cotranslational protein targeting to membrane///cellular protein metabolic process///erythrocyte homeostasis///gene expression///mRNA metabolic process///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///ribosomal small subunit assembly///ribosomal small subunit biogenesis///translation///translation///translational elongation///translational elongation///translational initiation///translational initiation///translational termination///viral infectious cycle///viral process///viral transcription","cytosol///cytosolic small ribosomal subunit///cytosolic small ribosomal subunit///ribosome","GO:0003735","GO:0016070///GO:0006614///GO:0044267///GO:0034101///GO:0010467///GO:0016071///GO:0000184///GO:0006364///GO:0000028///GO:0042274///GO:0006412///GO:0006412///GO:0006414///GO:0006414///GO:0006413///GO:0006413///GO:0006415///GO:0019058///GO:0016032///GO:0019083","GO:0005829///GO:0022627///GO:0022627///GO:0005840",-0.187171977205885,13.241987328,-3.2707097054751,0.00196837987072487,0.683986092935106,-1.37880550278658
"NM_001006656_at","zinc finger protein 473","ZNF473","25888","Homo sapiens zinc finger protein 473 (ZNF473), transcript variant 2, mRNA","54792149","NM_001006656","19q13.33","Chromosome 19, NC_000019.9 (50529212..50552033)","DNA binding///metal ion binding///protein binding","gene expression///histone mRNA 3'-end processing///histone mRNA metabolic process///mRNA 3'-end processing///regulation of transcription, DNA-dependent///termination of RNA polymerase II transcription///transcription from RNA polymerase II promoter","Cajal body///nucleoplasm","GO:0003677///GO:0046872///GO:0005515","GO:0010467///GO:0006398///GO:0008334///GO:0031124///GO:0006355///GO:0006369///GO:0006366","GO:0015030///GO:0005654",-0.0976677300808824,2.25838900442,-3.26901314942969,0.00197807149076781,0.683986092935106,-1.38273455916242
"NM_015428_at","zinc finger protein 473","ZNF473","25888","Homo sapiens zinc finger protein 473 (ZNF473), transcript variant 1, mRNA","54792147","NM_015428","19q13.33","Chromosome 19, NC_000019.9 (50529212..50552033)","DNA binding///metal ion binding///protein binding","gene expression///histone mRNA 3'-end processing///histone mRNA metabolic process///mRNA 3'-end processing///regulation of transcription, DNA-dependent///termination of RNA polymerase II transcription///transcription from RNA polymerase II promoter","Cajal body///nucleoplasm","GO:0003677///GO:0046872///GO:0005515","GO:0010467///GO:0006398///GO:0008334///GO:0031124///GO:0006355///GO:0006369///GO:0006366","GO:0015030///GO:0005654",-0.0976677300808824,2.25838900442,-3.26901314942969,0.00197807149076781,0.683986092935106,-1.38273455916242
"NM_017902_at","hypoxia inducible factor 1, alpha subunit inhibitor","HIF1AN","55662","Homo sapiens hypoxia inducible factor 1, alpha subunit inhibitor (HIF1AN), mRNA","148596935","NM_017902","10q24","Chromosome 10, NC_000010.10 (102295641..102313681)","NF-kappaB binding///Notch binding///ankyrin repeat binding///carboxylic acid binding///cofactor binding///iron ion binding///oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors///oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen///oxygen sensor activity///peptidyl-asparagine 3-dioxygenase activity///peptidyl-asparagine 3-dioxygenase activity///peptidyl-histidine dioxygenase activity///protein binding///protein homodimerization activity///zinc ion binding","cellular response to hypoxia///negative regulation of Notch signaling pathway///negative regulation of transcription from RNA polymerase II promoter in response to hypoxia///oxidation-reduction process///peptidyl-asparagine hydroxylation///peptidyl-asparagine hydroxylation///peptidyl-aspartic acid hydroxylation///peptidyl-histidine hydroxylation///positive regulation of myoblast differentiation///positive regulation of vasculogenesis///regulation of transcription from RNA polymerase II promoter in response to hypoxia///transcription, DNA-dependent","cytoplasm///cytosol///colocalizes_with nucleus///perinuclear region of cytoplasm","GO:0051059///GO:0005112///GO:0071532///GO:0031406///GO:0048037///GO:0005506///GO:0016706///GO:0016702///GO:0019826///GO:0036140///GO:0036140///GO:0036139///GO:0005515///GO:0042803///GO:0008270","GO:0071456///GO:0045746///GO:0061428///GO:0055114///GO:0042265///GO:0042265///GO:0042264///GO:0036138///GO:0045663///GO:2001214///GO:0061418///GO:0006351","GO:0005737///GO:0005829///colocalizes_with GO:0005634///GO:0048471",-0.293471902808825,3.89984266334,-3.25449675301977,0.00206286196968547,0.693765511619375,-1.41630411833442
"NM_006004_at","ubiquinol-cytochrome c reductase hinge protein","UQCRH","7388","Homo sapiens ubiquinol-cytochrome c reductase hinge protein (UQCRH), nuclear gene encoding mitochondrial protein, mRNA","83627704","NM_006004","1p34.1","Chromosome 1, NC_000001.10 (46769380..46782448)","protein complex binding///ubiquinol-cytochrome-c reductase activity","aerobic respiration///cellular metabolic process///mitochondrial electron transport, ubiquinol to cytochrome c///oxidation-reduction process///oxidative phosphorylation///protein heterooligomerization///respiratory electron transport chain///small molecule metabolic process","mitochondrial inner membrane///mitochondrial respiratory chain///mitochondrial respiratory chain complex III","GO:0032403///GO:0008121","GO:0009060///GO:0044237///GO:0006122///GO:0055114///GO:0006119///GO:0051291///GO:0022904///GO:0044281","GO:0005743///GO:0005746///GO:0005750",-0.286927759154411,10.7037168044,-3.25079394338795,0.00208503385970099,0.693765511619375,-1.42485287976185
"NM_015958_at","diphthamide biosynthesis 5","DPH5","51611","Homo sapiens diphthamide biosynthesis 5 (DPH5), transcript variant 2, mRNA","117190261","NM_015958","1p21.2","Chromosome 1, NC_000001.10 (101455179..101491362, complement)","diphthine synthase activity","peptidyl-diphthamide biosynthetic process from peptidyl-histidine///peptidyl-diphthamide biosynthetic process from peptidyl-histidine","cellular_component","GO:0004164","GO:0017183///GO:0017183","GO:0005575",-0.333437722216916,7.24443347058,-3.23458003718789,0.00218479983646548,0.703276429608141,-1.46221849263674
"NM_007069_at","phospholipase A2, group XVI","PLA2G16","11145","Homo sapiens phospholipase A2, group XVI (PLA2G16), transcript variant 1, mRNA","189571617","NM_007069","11q12.3","Chromosome 11, NC_000011.9 (63341934..63381941, complement)","1-acyl-2-lysophosphatidylserine acylhydrolase activity///phosphatidylcholine 1-acylhydrolase activity///phosphatidylserine 1-acylhydrolase activity///phospholipase A2 activity///protein binding","glycerophospholipid biosynthetic process///lipid catabolic process///negative regulation of cell cycle///phosphatidylcholine acyl-chain remodeling///phosphatidylethanolamine acyl-chain remodeling///phosphatidylinositol acyl-chain remodeling///phosphatidylserine acyl-chain remodeling///phospholipid metabolic process///phospholipid metabolic process///small molecule metabolic process","cellular_component///cytosol///endoplasmic reticulum///integral to membrane///perinuclear region of cytoplasm","GO:0052740///GO:0008970///GO:0052739///GO:0004623///GO:0005515","GO:0046474///GO:0016042///GO:0045786///GO:0036151///GO:0036152///GO:0036149///GO:0036150///GO:0006644///GO:0006644///GO:0044281","GO:0005575///GO:0005829///GO:0005783///GO:0016021///GO:0048471",-0.364090661124999,8.93152661256,-3.21301958118231,0.00232446202546184,0.703276429608141,-1.51173329871707
"NM_003562_at","solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11","SLC25A11","8402","Homo sapiens solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 (SLC25A11), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA","259155313","NM_003562","17p13.3","Chromosome 17, NC_000017.10 (4840425..4843462, complement)","oxoglutarate:malate antiporter activity","alpha-ketoglutarate transport///carbohydrate metabolic process///gluconeogenesis///glucose metabolic process///small molecule metabolic process///transport","integral to plasma membrane///mitochondrial inner membrane","GO:0015367","GO:0015742///GO:0005975///GO:0006094///GO:0006006///GO:0044281///GO:0006810","GO:0005887///GO:0005743",-0.416543375636031,6.36159148288,-3.21145885531464,0.00233489238193255,0.703276429608141,-1.51530991802058
"NM_005954_at","metallothionein 3","MT3","4504","Homo sapiens metallothionein 3 (MT3), mRNA","45580728","NM_005954","16q13","Chromosome 16, NC_000016.9 (56623267..56625000)","antioxidant activity///cadmium ion binding///copper ion binding///copper ion binding///cysteine-type endopeptidase inhibitor activity involved in apoptotic process///drug binding///protein binding///protein kinase activator activity///zinc ion binding","ERK1 and ERK2 cascade///activation of protein kinase B activity///astrocyte development///cadmium ion homeostasis///cell proliferation///cellular lipid catabolic process///cellular metal ion homeostasis///cellular metal ion homeostasis///cellular response to cadmium ion///cellular response to drug///cellular response to hypoxia///cellular response to nitric oxide///cellular response to oxidative stress///cellular zinc ion homeostasis///cholesterol catabolic process///energy reserve metabolic process///histone modification///leptin-mediated signaling pathway///negative regulation of apoptotic process///negative regulation of autophagy///negative regulation of axon extension///negative regulation of cell growth///negative regulation of cell growth///negative regulation of cell growth///negative regulation of cysteine-type endopeptidase activity///negative regulation of cysteine-type endopeptidase activity involved in apoptotic process///negative regulation of necrotic cell death///negative regulation of necrotic cell death///negative regulation of neuron apoptotic process///negative regulation of oxidoreductase activity///negative regulation of reactive oxygen species metabolic process///negative regulation of transcription, DNA-dependent///positive regulation of ERK1 and ERK2 cascade///positive regulation of ERK1 and ERK2 cascade///positive regulation of catalytic activity///positive regulation of cell death///positive regulation of cell death///positive regulation of gene expression///positive regulation of gene expression///positive regulation of lysosomal membrane permeability///positive regulation of necrotic cell death///positive regulation of oxygen metabolic process///positive regulation of protein phosphorylation///positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress///positive regulation of transcription, DNA-dependent///positive regulation of transcription, DNA-dependent///positive regulation of vascular endothelial growth factor receptor signaling pathway///protein import into nucleus, translocation///protein kinase B signaling cascade///protein stabilization///regulation of protein glycosylation///regulation of response to food///removal of superoxide radicals///response to hypoxia///zinc ion homeostasis///zinc ion transport","cytoplasm///inclusion body///intracellular///perinuclear region of cytoplasm///synaptic vesicle","GO:0016209///GO:0046870///GO:0005507///GO:0005507///GO:0043027///GO:0008144///GO:0005515///GO:0030295///GO:0008270","GO:0070371///GO:0032148///GO:0014002///GO:0055073///GO:0008283///GO:0044242///GO:0006875///GO:0006875///GO:0071276///GO:0035690///GO:0071456///GO:0071732///GO:0034599///GO:0006882///GO:0006707///GO:0006112///GO:0016570///GO:0033210///GO:0043066///GO:0010507///GO:0030517///GO:0030308///GO:0030308///GO:0030308///GO:2000117///GO:0043154///GO:0060547///GO:0060547///GO:0043524///GO:0051354///GO:2000378///GO:0045892///GO:0070374///GO:0070374///GO:0043085///GO:0010942///GO:0010942///GO:0010628///GO:0010628///GO:0097214///GO:0010940///GO:2000376///GO:0001934///GO:0036091///GO:0045893///GO:0045893///GO:0030949///GO:0000060///GO:0043491///GO:0050821///GO:0060049///GO:0032095///GO:0019430///GO:0001666///GO:0055069///GO:0006829","GO:0005737///GO:0016234///GO:0005622///GO:0048471///GO:0008021",0.337396388908087,3.42679126552,3.20015973777693,0.00241173242853973,0.703276429608141,-1.54117233122154
